Testing Time:2022-05-11 18:12:11.848795
--------------------------------------------------
------------First PID----------------
kp_angle = 20.0, ki_angle = 13.0, kd_angle = 0.5, kp_speed = 20.0, ki_speed = 15.0, Speed Desired = 0.7
Time		Speed_desired		Wheel_speed	Speed_error	Speed_error_cum	Angle_desired	imu_angle	angle_error	angle_error_cum	angle_diff	motor_output
1652310731.86		0.70		-0.00		0.70		0.01		10.00		-10.99		20.99		0.29		1503.14		-1175.26
1652310731.89		0.70		1.92		0.70		0.01		10.00		-10.99		20.99		0.84		0.00		-430.80
1652310731.91		0.70		3.66		-2.96		-0.06		10.00		-10.61		20.61		1.35		-15.83		-421.69
1652310731.94		0.70		3.68		-2.96		-0.06		10.00		-9.57		19.57		1.84		-40.70		-395.04
1652310731.96		0.70		3.29		-2.59		-0.13		10.00		-8.77		18.77		2.30		-32.50		-389.19
1652310731.99		0.70		3.18		-2.59		-0.13		10.00		-6.58		16.58		2.73		-86.20		-323.92
1652310732.01		0.70		2.49		-1.79		-0.17		10.00		-3.58		13.58		3.07		-116.92		-253.15
1652310732.04		0.70		1.44		-1.79		-0.17		10.00		-0.59		10.59		3.34		-118.44		-195.98
1652310732.07		0.70		0.86		-0.16		-0.18		10.00		4.21		5.79		3.50		-174.91		-73.77
1652310732.09		0.70		1.24		-0.16		-0.18		10.00		9.51		0.49		3.51		-211.67		50.29
1652310732.11		0.70		0.50		0.20		-0.17		10.00		14.73		-4.73		3.41		-239.25		169.81
1652310732.14		0.70		-0.17		0.20		-0.17		10.00		19.80		-9.80		3.15		-195.77		252.96
1652310732.16		0.70		-0.08		0.78		-0.15		10.00		23.66		-13.66		2.84		-166.25		319.49
1652310732.19		0.70		-0.17		0.78		-0.15		10.00		26.63		-16.63		2.42		-118.24		360.33
1652310732.21		0.70		-1.50		2.20		-0.10		10.00		28.48		-18.48		1.96		-74.64		381.41
1652310732.24		0.70		-1.87		2.20		-0.10		10.00		29.14		-19.14		1.44		-24.44		376.26
1652310732.26		0.70		-1.68		2.38		-0.04		10.00		29.17		-19.17		1.00		-1.18		370.90
1652310732.29		0.70		-1.81		2.38		-0.04		10.00		29.88		-19.88		0.50		-27.98		405.17
1652310732.32		0.70		-2.32		3.02		0.04		10.00		29.24		-19.24		-0.03		23.56		373.35
1652310732.34		0.70		-2.28		3.02		0.04		10.00		28.48		-18.48		-0.45		33.48		358.68
1652310732.36		0.70		-1.55		2.25		0.10		10.00		27.20		-17.20		-0.89		49.53		330.82
1652310732.39		0.70		-2.12		2.25		0.10		10.00		25.13		-15.13		-1.30		77.68		280.63
1652310732.41		0.70		-2.10		2.80		0.16		10.00		21.90		-11.90		-1.58		134.62		191.33
1652310732.44		0.70		-1.20		2.80		0.16		10.00		17.65		-7.65		-1.78		159.51		96.50
1652310732.46		0.70		-1.38		2.08		0.21		10.00		14.61		-4.61		-1.89		135.74		48.88
1652310732.49		0.70		-0.96		2.08		0.21		10.00		12.42		-2.42		-1.95		83.75		31.81
1652310732.51		0.70		-0.75		1.45		0.24		10.00		10.65		-0.65		-1.97		73.44		1.77
1652310732.54		0.70		-0.67		1.45		0.24		10.00		9.89		0.11		-1.96		29.73		8.47
1652310732.56		0.70		-0.59		1.29		0.28		10.00		9.63		0.37		-1.96		11.16		12.35
1652310732.59		0.70		-0.32		1.29		0.28		10.00		10.61		-0.61		-1.97		-38.82		57.21
1652310732.61		0.70		-0.80		1.50		0.31		10.00		11.44		-1.44		-2.01		-32.57		71.19
1652310732.64		0.70		-0.25		1.50		0.31		10.00		12.93		-2.93		-2.09		-56.33		113.95
1652310732.66		0.70		-0.00		0.70		0.33		10.00		14.14		-4.14		-2.19		-49.46		135.89
1652310732.69		0.70		-0.08		0.70		0.33		10.00		16.37		-6.37		-2.35		-85.93		200.84
1652310732.71		0.70		-0.92		1.62		0.37		10.00		18.99		-8.99		-2.55		-115.97		271.08
1652310732.74		0.70		-0.59		1.62		0.37		10.00		21.07		-11.07		-2.83		-82.67		299.60
1652310732.76		0.70		-0.17		0.87		0.39		10.00		22.98		-12.98		-3.16		-76.05		338.73
1652310732.79		0.70		-1.25		0.87		0.39		10.00		23.78		-13.78		-3.51		-31.70		336.99
1652310732.81		0.70		-1.09		1.79		0.43		10.00		24.10		-14.10		-3.86		-12.81		338.59
1652310732.84		0.70		-1.30		1.79		0.43		10.00		23.00		-13.00		-4.19		43.39		292.74
1652310732.86		0.70		-1.89		2.59		0.50		10.00		21.13		-11.13		-4.48		72.45		244.57
1652310732.89		0.70		-2.19		2.59		0.50		10.00		18.06		-8.06		-4.66		134.55		154.50
1652310732.91		0.70		-0.70		1.40		0.54		10.00		16.08		-6.08		-4.82		77.92		145.23
1652310732.94		0.70		-1.55		1.40		0.54		10.00		14.21		-4.21		-4.92		74.42		110.99
1652310732.96		0.70		-0.93		1.63		0.58		10.00		12.51		-2.51		-4.98		69.83		79.99
1652310732.99		0.70		-1.00		1.63		0.58		10.00		11.69		-1.69		-5.02		32.92		82.70
