Time,Speed_des,Wheel_speed,Speed_error,Sp_err_cum,Angle_des,imu_angle,angle_err,ang_err_cum,angle_diff,motor_output
1666410045.2798858,1.3,0.0,1.3,0.02510950565338135,15,1.3468693494796753,13.653130650520325,0.26371027788891865,706.8665584535815,-933.444057384707
1666410045.3051953,1.3,-2.181072998046875,3.4810729980468746,0.11321394090191461,15,1.4305211305618286,13.569478869438171,0.6071478539120392,-3.305145257922303,-306.2703396825531
1666410045.3303242,1.3,-0.5818080266316732,1.8818080266316732,0.16050159634866457,15,3.2456514835357666,11.754348516464233,0.902521013544316,-72.23295034061367,-217.93250408096924
1666410045.35484,1.3,-0.6661907831827799,1.96619078318278,0.20870446854446528,15,6.206124305725098,8.793875694274902,1.1181105025310956,-120.75741779882716,-120.71413366207233
1666410045.3811643,1.3,-0.08367855548858642,1.3836785554885864,0.24512879941523807,15,9.909723281860352,5.090276718139648,1.2521083322075413,-140.69141035394705,-30.357875050681926
1666410045.4063299,1.3,-1.0039023717244466,2.3039023717244467,0.30310778785772075,15,12.841548919677734,2.1584510803222656,1.3064269577602374,-116.50151584053357,7.2668132593031345
1666410045.4299443,1.3,-0.08358450730641682,1.3835845073064168,0.3357803149589207,15,14.555838584899902,0.44416141510009766,1.316915566006088,-72.59507703491307,3.331556974076193
1666410045.4556007,1.3,0.0,1.3,0.3691337151893284,15,15.586589813232422,-0.5865898132324219,1.3018657469200718,-40.175112209718336,-3.5986428101755124
1666410045.4836543,1.3,0.06570272048314413,1.2342972795168559,0.4037601012105493,15,15.844993591308594,-0.8449935913085938,1.2781607005235003,-9.211099307355628,-25.09157322683948
1666410045.5042913,1.3,0.0,1.3,0.4305882471913842,15,16.366384506225586,-1.366384506225586,1.2499625751396763,-25.264816654728623,1.4339066144060126
1666410045.5286763,1.3,0.0,1.3,0.4622887152547387,15,17.451566696166992,-2.451566696166992,1.1901811814804262,-44.50208255929917,43.92752766365904
1666410045.5539765,1.3,0.08249359130859375,1.2175064086914062,0.4930919492528242,15,19.04037857055664,-4.040378570556641,1.087958535536842,-62.79823213999642,97.84801748621256
1666410045.5795734,1.3,0.0,1.3,0.5263678634450238,15,20.760398864746094,-5.760398864746094,0.94051042912443,-67.1965425061242,143.82484725020254
1666410045.60454,1.3,0.0,1.3,0.5588245952412885,15,21.65593147277832,-6.65593147277832,0.7743336732272894,-35.8690578506083,141.08336606480063
1666410045.628882,1.3,0.0,1.3,0.5904689634129804,15,21.955015182495117,-6.955015182495117,0.6050359339391491,-12.286825274004133,132.91202422143522
1666410045.6548965,1.3,0.0,1.3,0.6242878997609418,15,22.631105422973633,-7.631105422973633,0.4065160350436656,-25.9889105789411,167.38259200174664
1666410045.6808584,1.3,0.0,1.3,0.6580383384511274,15,23.093482971191406,-8.093482971191406,0.19639403442116077,-17.809866656871026,178.136261009357
1666410045.7044299,1.3,0.0,1.3,0.6886812770650189,15,23.568464279174805,-8.568464279174805,-0.00557744628812884,-20.150668581716666,198.29644943774105
1666410045.7288368,1.3,0.0,1.3,0.720410259990434,15,24.261743545532227,-9.261743545532227,-0.23162798691564035,-28.405040539220476,229.3262704181008
1666410045.7548566,1.3,0.0,1.3,0.7542360151097577,15,24.89657974243164,-9.89657974243164,-0.48913512759745004,-24.39818573326614,249.351946854902
1666410045.7790651,1.3,0.0,1.3,0.7857071245000165,15,25.349790573120117,-10.349790573120117,-0.7396885055150904,-18.72110933837578,263.78214066066425
1666410045.804209,1.3,0.0,1.3,0.8183941448018353,15,26.000669479370117,-11.000669479370117,-1.0162878182887596,-25.886194896691666,294.96314720534536
1666410045.8289268,1.3,0.08333539962768555,1.2166646003723145,0.8484674265141288,15,26.691083908081055,-11.691083908081055,-1.3052657829490215,-27.931863340856918,322.8620703944342
1666410045.8550718,1.3,0.0,1.3,0.8824559023136893,15,26.636079788208008,-11.636079788208008,-1.6094908723976857,2.1038117818712383,306.84387984459147
1666410045.8793728,1.3,0.6693323135375977,0.6306676864624023,0.897781790616103,15,26.619464874267578,-11.619464874267578,-1.8918560936059237,0.6837117124188137,319.06766556267917
1666410045.9049742,1.3,0.6643705368041992,0.6356294631958008,0.9140547865071889,15,26.459035873413086,-11.459035873413086,-2.1852233059222215,6.266418327435277,322.4089090838719
1666410045.9296284,1.3,0.6654456456502279,0.6345543543497721,0.9296991847482908,15,25.957698822021484,-10.957698822021484,-2.455376056435483,20.334793582639474,310.025403295495
1666410045.9540734,1.3,0.984693972269694,0.315306027730306,0.93740685854189,15,24.856473922729492,-9.856473922729492,-2.6963181224606103,45.04898078611138,274.2945945682435
1666410045.980191,1.3,1.2540974934895834,0.04590250651041661,0.9386057201589029,15,23.223543167114258,-8.223543167114258,-2.911097031247749,62.52232415902141,232.8681960161901
1666410046.004815,1.3,1.2929220835367838,0.007077916463216205,0.9387800075472842,15,21.242828369140625,-6.242828369140625,-3.0648211191520147,80.43802829174776,181.29801505546072
1666410046.0305135,1.3,1.5428176879882813,-0.2428176879882813,0.9325399757958439,15,19.084497451782227,-4.084497451782227,-3.169786263985401,83.9869000899923,136.97768696584973
1666410046.0542471,1.3,1.240771484375,0.05922851562500009,0.9339456826345486,15,17.377655029296875,-2.377655029296875,-3.2262166151345752,71.91666164386314,114.25442474114055
1666410046.0796137,1.3,0.9132925033569336,0.3867074966430665,0.9437551156430618,15,16.76630973815918,-1.7663097381591797,-3.2710217901031626,24.10045584848912,146.24296584182906
1666410046.104379,1.3,0.8405890782674154,0.4594109217325847,0.9551325433815206,15,16.112564086914062,-1.1125640869140625,-3.2985747212688636,26.39769718791216,131.54890720682891
1666410046.1299293,1.3,0.5836261113484701,0.71637388865153,0.9734361580339707,15,16.246063232421875,-1.246063232421875,-3.3304120922285563,-5.224940746132169,164.08625824152057
1666410046.1543655,1.3,0.7431965510050456,0.5568034489949545,0.9870423382006538,15,16.62937355041504,-1.629373550415039,-3.3702278479064205,-15.6861444196189,183.14348845262964
1666410046.179674,1.3,0.7413574854532877,0.5586425145467123,1.0011806699862487,15,17.21780014038086,-2.2178001403808594,-3.426356755754199,-23.25027555086622,204.55332117394562
1666410046.2053387,1.3,0.9026785532633463,0.3973214467366537,1.0113778479817908,15,17.317495346069336,-2.317495346069336,-3.4858348250650977,-3.8845103394459617,191.59685457556134
1666410046.2300484,1.3,0.9161214828491211,0.38387851715087895,1.020863371567472,15,17.089458465576172,-2.089458465576172,-3.537464720125712,9.22863759166345,177.071442749631
1666410046.2557185,1.3,1.0846274058024088,0.21537259419759125,1.0263919971683026,15,16.621923446655273,-1.6219234466552734,-3.5790995786515793,18.213248133150053,160.83245220598886
1666410046.2805974,1.3,1.042928123474121,0.25707187652587904,1.0327876829162779,15,16.288463592529297,-1.2884635925292969,-3.6111552369635262,13.403277431720172,159.44099523310814
1666410046.3056855,1.3,0.6703111012776692,0.6296888987223308,1.048585363233645,15,16.750267028808594,-1.7502670288085938,-3.6550660618919153,-18.407290904425672,199.52481189464018
1666410046.3291626,1.3,1.0818126678466797,0.2181873321533203,1.0537077641366643,15,17.171390533447266,-2.1713905334472656,-3.706043965693965,-17.93764598354829,209.98484121534463
1666410046.3538501,1.3,0.8292022705078125,0.47079772949218757,1.065330596553134,15,17.376508712768555,-2.3765087127685547,-3.7647140925328983,-8.308574850068085,207.97296403451685
1666410046.3794763,1.3,0.9971243540445963,0.3028756459554037,1.0730921431481997,15,17.104354858398438,-2.1043548583984375,-3.818640674297143,10.62014811506829,187.37894569469145
1666410046.4047568,1.3,1.0687447865804036,0.23125521341959643,1.0789383849322318,15,16.888349533081055,-1.8883495330810547,-3.8663790486235428,8.544353697870495,186.6205838115604
1666410046.4308443,1.3,1.1748751322428386,0.12512486775716147,1.0822025827359965,15,16.382427215576172,-1.3824272155761719,-3.90244314972378,19.393268079583983,167.67475624442523
1666410046.4539108,1.3,1.251522954305013,0.04847704569498701,1.0833207795135544,15,15.347092628479004,-0.3470926284790039,-3.910449369020256,44.88473146731715,123.31066163828388
1666410046.4796631,1.3,0.7470441182454427,0.5529558817545573,1.0975606685764252,15,15.049728393554688,-0.0497283935546875,-3.9117299898271938,11.54709155379445,147.12111345932118
1666410046.5030427,1.3,1.0015291849772134,0.2984708150227866,1.1045387861835299,15,15.674824714660645,-0.6748247146606445,-3.927507097624897,-26.736867867959738,195.3347839940332
1666410046.5280046,1.3,0.9204420725504557,0.3795579274495443,1.1140132915813532,15,16.18647575378418,-1.1864757537841797,-3.95712384416251,-20.497239679841066,201.64846030782513
1666410046.5528698,1.3,0.8372064590454101,0.4627935409545899,1.1255207226052457,15,16.48212242126465,-1.4821224212646484,-3.993977041155034,-11.890001150615578,201.584653528313
1666410046.57908,1.3,0.996650505065918,0.30334949493408203,1.1334716063218488,15,16.384145736694336,-1.384145736694336,-4.030255927334423,3.7380974038968837,186.9130099004508
1666410046.6030297,1.3,1.165611775716146,0.1343882242838541,1.1366901536435885,15,15.975627899169922,-0.9756278991699219,-4.053621847813105,17.057380639509418,167.28141721953406
1666410046.6281898,1.3,1.2504782358805338,0.049521764119466294,1.1379361249050333,15,15.28406810760498,-0.28406810760498047,-4.0607690224879605,27.48639710411356,143.6584337655208
1666410046.6527736,1.3,1.0819929758707683,0.21800702412923179,1.1432955695881113,15,14.530055046081543,0.46994495391845703,-4.049215981962419,30.67111490418186,124.49579183244549
1666410046.6779306,1.3,0.6660956064860026,0.6339043935139974,1.1592426864365855,15,15.21989631652832,-0.2198963165283203,-4.054747908054281,-27.421471625156375,191.48706343190673
1666410046.7032433,1.3,0.9147700627644857,0.38522993723551435,1.168993881678122,15,15.855306625366211,-0.8553066253662109,-4.076397995675137,-25.10246870555435,203.60958079469484
1666410046.7281845,1.3,0.9367455800374349,0.36325441996256513,1.1780538849889701,15,16.26898193359375,-1.26898193359375,-4.108047935463759,-16.586018678724034,205.89795483487075
1666410046.7529666,1.3,1.1683948516845704,0.1316051483154297,1.181315347566909,15,16.394460678100586,-1.394460678100586,-4.142605712087601,-5.063264834911106,199.54484107503635
1666410046.7779744,1.3,0.9965794881184896,0.3034205118815104,1.1889032042151757,15,16.040945053100586,-1.040945053100586,-4.168637379467867,14.136257031175518,175.88270996576904
1666410046.8031132,1.3,1.2697083791097006,0.030291620890299464,1.1896647008798602,15,15.477154731750488,-0.4771547317504883,-4.180632503072587,22.427048558421852,157.06120578708408
1666410046.828123,1.3,1.428486124674479,-0.12848612467447906,1.1864512795369562,15,14.841744422912598,0.15825557708740234,-4.1766745515791115,25.406381376371556,140.8778717055946
1666410046.853085,1.3,0.831371815999349,0.4686281840006511,1.1981491520823178,15,15.681700706481934,-0.6817007064819336,-4.1936911294349954,-33.64946799365795,212.34788120781258
