Time,Speed_des,Wheel_speed,Speed_error,Sp_err_cum,Angle_des,imu_angle,angle_err,ang_err_cum,angle_diff,motor_output
1654028892.831601,0.7,0.0,0.7,0.007729983329772949,10,-7.662199974060059,17.66219997406006,0.19504073052371496,1599.426474080791,-841.6537338484819
1654028892.8531065,0.7,-1.4815278371175131,0.7,0.007729983329772949,10,-7.532199859619141,17.53219985961914,0.5720811070766558,-6.044944069356216,-374.0020826829488
1654028892.8765254,0.7,-2.839225260416667,3.539225260416667,0.09061475764028729,10,-7.071199893951416,17.071199893951416,0.9718698874758047,-19.684951031295178,-378.2807876185752
1654028892.9011538,0.7,-2.6499267578125,3.539225260416667,0.09061475764028729,10,-6.0991997718811035,16.099199771881104,1.3683674320590171,-39.46663568863203,-370.3521717416292
1654028892.9256692,0.7,-2.56123046875,3.26123046875,0.17056509575340897,10,-4.756499767303467,14.756499767303467,1.7301287847346885,-54.76967663505957,-354.82475888387773
1654028892.9513166,0.7,-2.413618977864583,3.26123046875,0.17056509575340897,10,-3.371500015258789,13.371500015258789,2.0730730184243384,-54.001561730173925,-342.4447445967945
1654028892.9769201,0.7,-2.4258651733398438,3.125865173339844,0.250598287219691,10,-1.7587000131607056,11.758700013160706,2.37413727979245,-62.99130730335509,-320.7386483830754
1654028893.0104764,0.7,-2.4071993509928387,3.125865173339844,0.250598287219691,10,0.06989999860525131,9.930100001394749,2.7073539290139426,-54.49361855660947,-301.3774873375256
1654028893.0269637,0.7,-2.1134679158528646,2.813467915852865,0.2969849455985241,10,2.033900022506714,7.966099977493286,2.8386938871437284,-119.12155880800543,-248.48806294178814
1654028893.051344,0.7,-1.0797303517659504,2.813467915852865,0.2969849455985241,10,4.383999824523926,5.616000175476074,2.975613134280758,-96.3937589235072,-214.3288537408227
1654028893.0767748,0.7,-0.9213905970255534,1.6213905970255533,0.3382183964956767,10,7.796299934387207,2.203700065612793,3.031655249372699,-134.17919654994608,-137.2130733196708
1654028893.1009438,0.7,-0.7499828338623047,1.6213905970255533,0.3382183964956767,10,11.386699676513672,-1.3866996765136719,2.998140148987142,-148.55411750779308,-59.61793777282289
1654028893.126775,0.7,-0.3338032086690267,1.0338032086690268,0.3649227972353553,10,14.522100448608398,-4.522100448608398,2.8813287659772246,-121.38027025031381,0.0776243442642226
1654028893.1527076,0.7,-0.16672247250874836,1.0338032086690268,0.3649227972353553,10,17.58799934387207,-7.58799934387207,2.684552590327195,-118.22589156836966,69.1074403735557
1654028893.1770363,0.7,-0.08228384653727214,0.7822838465372721,0.3839547530183306,10,20.108299255371094,-10.108299255371094,2.4386307228095863,-103.59365751357284,125.94433055787192
1654028893.203103,0.7,0.0,0.7822838465372721,0.3839547530183306,10,22.136499404907227,-12.136499404907227,2.122271261755424,-77.80785131525994,172.69240797548386
1654028893.2273612,0.7,0.0,0.7,0.4009354487428179,10,24.127599716186523,-14.127599716186523,1.7795620159012575,-82.0796886364083,228.87517221499763
1654028893.2528498,0.7,0.0,0.7,0.4009354487428179,10,25.601600646972656,-15.601600646972656,1.3818988230649953,-57.82977728305911,268.57739790951103
1654028893.2778292,0.7,0.08253449598948161,0.6174655040105184,0.41635933750259446,10,26.87150001525879,-16.87150001525879,0.9604596693702039,-50.83796088612307,310.4211631187237
1654028893.3020003,0.7,0.2503763198852539,0.6174655040105184,0.41635933750259446,10,27.74570083618164,-17.74570083618164,0.5315263120186788,-36.16717136347047,342.37701040385207
1654028893.3268478,0.7,1.184430185953776,-0.48443018595377607,0.4043224548351172,10,28.1294002532959,-18.1294002532959,0.0810559036748888,-15.442169298969468,363.6541960939137
1654028893.352025,0.7,1.4815278371175131,-0.48443018595377607,0.4043224548351172,10,28.02120018005371,-18.02120018005371,-0.3726681850449207,4.297535061221011,375.53214322468443
1654028893.377201,0.7,2.6416028340657554,-1.9416028340657554,0.3554405681464061,10,27.675399780273438,-17.675399780273438,-0.8176649032603276,13.73529300352286,385.3646634478663
1654028893.401611,0.7,2.8120160420735676,-1.9416028340657554,0.3554405681464061,10,26.89739990234375,-16.89739990234375,-1.230130593444363,31.87216627760468,382.51209427514556
1654028893.4280198,0.7,3.068994903564453,-2.3689949035644533,0.2928785579801854,10,25.677600860595703,-15.677600860595703,-1.6441552175356886,46.189336077857824,372.038045960127
1654028893.455059,0.7,2.676880645751953,-2.3689949035644533,0.2928785579801854,10,24.161699295043945,-14.161699295043945,-2.0270775042250246,56.06292158608953,355.6065196109531
1654028893.4769742,0.7,2.316271209716797,-1.6162712097167968,0.25745765541185506,10,21.58799934387207,-11.58799934387207,-2.281030796997646,117.43904959801564,296.8936270659331
